Container, 0, 0, 0, 49.7452, 49.7452, 0
Container, 0, MPI, 0, 49.7452, 49.7452, rank-98
State, rank-98, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-98, MPI_STATE, 0.000000, 24.781942, 24.781942, 0.000000, PMPI_Allreduce
State, rank-98, MPI_STATE, 24.781942, 49.745216, 24.963274, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-97
State, rank-97, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-97, MPI_STATE, 0.000000, 24.721499, 24.721499, 0.000000, PMPI_Allreduce
State, rank-97, MPI_STATE, 24.721499, 49.745216, 25.023717, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-96
State, rank-96, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-96, MPI_STATE, 0.000000, 24.661055, 24.661055, 0.000000, PMPI_Allreduce
State, rank-96, MPI_STATE, 24.661055, 49.745216, 25.084161, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-95
State, rank-95, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-95, MPI_STATE, 0.000000, 24.600611, 24.600611, 0.000000, PMPI_Allreduce
State, rank-95, MPI_STATE, 24.600611, 49.745216, 25.144605, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-94
State, rank-94, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-94, MPI_STATE, 0.000000, 24.540167, 24.540167, 0.000000, PMPI_Allreduce
State, rank-94, MPI_STATE, 24.540167, 49.745216, 25.205049, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-93
State, rank-93, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-93, MPI_STATE, 0.000000, 24.479724, 24.479724, 0.000000, PMPI_Allreduce
State, rank-93, MPI_STATE, 24.479724, 49.745216, 25.265492, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-92
State, rank-92, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-92, MPI_STATE, 0.000000, 24.419280, 24.419280, 0.000000, PMPI_Allreduce
State, rank-92, MPI_STATE, 24.419280, 49.745216, 25.325936, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-91
State, rank-91, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-91, MPI_STATE, 0.000000, 24.358836, 24.358836, 0.000000, PMPI_Allreduce
State, rank-91, MPI_STATE, 24.358836, 49.745216, 25.386380, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-90
State, rank-90, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-90, MPI_STATE, 0.000000, 24.298392, 24.298392, 0.000000, PMPI_Allreduce
State, rank-90, MPI_STATE, 24.298392, 49.745216, 25.446824, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-89
State, rank-89, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-89, MPI_STATE, 0.000000, 24.237949, 24.237949, 0.000000, PMPI_Allreduce
State, rank-89, MPI_STATE, 24.237949, 49.745216, 25.507267, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-8
State, rank-8, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-8, MPI_STATE, 0.000000, 19.342004, 19.342004, 0.000000, PMPI_Allreduce
State, rank-8, MPI_STATE, 19.342004, 49.745216, 30.403212, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-88
State, rank-88, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-88, MPI_STATE, 0.000000, 24.177505, 24.177505, 0.000000, PMPI_Allreduce
State, rank-88, MPI_STATE, 24.177505, 49.745216, 25.567711, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-87
State, rank-87, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-87, MPI_STATE, 0.000000, 24.117061, 24.117061, 0.000000, PMPI_Allreduce
State, rank-87, MPI_STATE, 24.117061, 49.745216, 25.628155, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-86
State, rank-86, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-86, MPI_STATE, 0.000000, 24.056617, 24.056617, 0.000000, PMPI_Allreduce
State, rank-86, MPI_STATE, 24.056617, 49.745216, 25.688599, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-85
State, rank-85, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-85, MPI_STATE, 0.000000, 23.996174, 23.996174, 0.000000, PMPI_Allreduce
State, rank-85, MPI_STATE, 23.996174, 49.745216, 25.749042, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-84
State, rank-84, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-84, MPI_STATE, 0.000000, 23.935730, 23.935730, 0.000000, PMPI_Allreduce
State, rank-84, MPI_STATE, 23.935730, 49.745216, 25.809486, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-83
State, rank-83, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-83, MPI_STATE, 0.000000, 23.875286, 23.875286, 0.000000, PMPI_Allreduce
State, rank-83, MPI_STATE, 23.875286, 49.745216, 25.869930, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-82
State, rank-82, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-82, MPI_STATE, 0.000000, 23.814842, 23.814842, 0.000000, PMPI_Allreduce
State, rank-82, MPI_STATE, 23.814842, 49.745216, 25.930374, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-81
State, rank-81, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-81, MPI_STATE, 0.000000, 23.754399, 23.754399, 0.000000, PMPI_Allreduce
State, rank-81, MPI_STATE, 23.754399, 49.745216, 25.990817, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-80
State, rank-80, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-80, MPI_STATE, 0.000000, 23.693955, 23.693955, 0.000000, PMPI_Allreduce
State, rank-80, MPI_STATE, 23.693955, 49.745216, 26.051261, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-79
State, rank-79, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-79, MPI_STATE, 0.000000, 23.633511, 23.633511, 0.000000, PMPI_Allreduce
State, rank-79, MPI_STATE, 23.633511, 49.745216, 26.111705, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-7
State, rank-7, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-7, MPI_STATE, 0.000000, 19.281560, 19.281560, 0.000000, PMPI_Allreduce
State, rank-7, MPI_STATE, 19.281560, 49.745216, 30.463656, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-78
State, rank-78, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-78, MPI_STATE, 0.000000, 23.573067, 23.573067, 0.000000, PMPI_Allreduce
State, rank-78, MPI_STATE, 23.573067, 49.745216, 26.172149, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-77
State, rank-77, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-77, MPI_STATE, 0.000000, 23.512623, 23.512623, 0.000000, PMPI_Allreduce
State, rank-77, MPI_STATE, 23.512623, 49.745216, 26.232593, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-76
State, rank-76, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-76, MPI_STATE, 0.000000, 23.452180, 23.452180, 0.000000, PMPI_Allreduce
State, rank-76, MPI_STATE, 23.452180, 49.745216, 26.293036, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-75
State, rank-75, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-75, MPI_STATE, 0.000000, 23.391736, 23.391736, 0.000000, PMPI_Allreduce
State, rank-75, MPI_STATE, 23.391736, 49.745216, 26.353480, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-74
State, rank-74, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-74, MPI_STATE, 0.000000, 23.331292, 23.331292, 0.000000, PMPI_Allreduce
State, rank-74, MPI_STATE, 23.331292, 49.745216, 26.413924, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-73
State, rank-73, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-73, MPI_STATE, 0.000000, 23.270848, 23.270848, 0.000000, PMPI_Allreduce
State, rank-73, MPI_STATE, 23.270848, 49.745216, 26.474368, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-72
State, rank-72, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-72, MPI_STATE, 0.000000, 23.210405, 23.210405, 0.000000, PMPI_Allreduce
State, rank-72, MPI_STATE, 23.210405, 49.745216, 26.534811, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-71
State, rank-71, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-71, MPI_STATE, 0.000000, 23.149961, 23.149961, 0.000000, PMPI_Allreduce
State, rank-71, MPI_STATE, 23.149961, 49.745216, 26.595255, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-70
State, rank-70, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-70, MPI_STATE, 0.000000, 23.089517, 23.089517, 0.000000, PMPI_Allreduce
State, rank-70, MPI_STATE, 23.089517, 49.745216, 26.655699, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-69
State, rank-69, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-69, MPI_STATE, 0.000000, 23.029073, 23.029073, 0.000000, PMPI_Allreduce
State, rank-69, MPI_STATE, 23.029073, 49.745216, 26.716143, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-6
State, rank-6, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-6, MPI_STATE, 0.000000, 19.221116, 19.221116, 0.000000, PMPI_Allreduce
State, rank-6, MPI_STATE, 19.221116, 49.745216, 30.524100, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.7452, 49.7452, rank-68
