Container, 0, 0, 0, 2.13795, 2.13795, 0
Container, 0, MPI, 0, 2.13795, 2.13795, rank-98
State, rank-98, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-98, MPI_STATE, 0.000000, 1.065081, 1.065081, 0.000000, PMPI_Allreduce
State, rank-98, MPI_STATE, 1.065081, 2.137955, 1.072874, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-97
State, rank-97, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-97, MPI_STATE, 0.000000, 1.062483, 1.062483, 0.000000, PMPI_Allreduce
State, rank-97, MPI_STATE, 1.062483, 2.137955, 1.075472, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-96
State, rank-96, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-96, MPI_STATE, 0.000000, 1.059885, 1.059885, 0.000000, PMPI_Allreduce
State, rank-96, MPI_STATE, 1.059885, 2.137955, 1.078070, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-95
State, rank-95, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-95, MPI_STATE, 0.000000, 1.057288, 1.057288, 0.000000, PMPI_Allreduce
State, rank-95, MPI_STATE, 1.057288, 2.137955, 1.080667, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-94
State, rank-94, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-94, MPI_STATE, 0.000000, 1.054690, 1.054690, 0.000000, PMPI_Allreduce
State, rank-94, MPI_STATE, 1.054690, 2.137955, 1.083265, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-93
State, rank-93, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-93, MPI_STATE, 0.000000, 1.052092, 1.052092, 0.000000, PMPI_Allreduce
State, rank-93, MPI_STATE, 1.052092, 2.137955, 1.085863, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-92
State, rank-92, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-92, MPI_STATE, 0.000000, 1.049494, 1.049494, 0.000000, PMPI_Allreduce
State, rank-92, MPI_STATE, 1.049494, 2.137955, 1.088461, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-91
State, rank-91, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-91, MPI_STATE, 0.000000, 1.046897, 1.046897, 0.000000, PMPI_Allreduce
State, rank-91, MPI_STATE, 1.046897, 2.137955, 1.091058, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-90
State, rank-90, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-90, MPI_STATE, 0.000000, 1.044299, 1.044299, 0.000000, PMPI_Allreduce
State, rank-90, MPI_STATE, 1.044299, 2.137955, 1.093656, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 2.13795, 2.13795, rank-89
State, rank-89, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
