Container, 0, 0, 0, 23.15, 23.15, 0
Container, 0, MPI, 0, 23.15, 23.15, rank-98
State, rank-98, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-98, MPI_STATE, 0.000000, 13.660290, 13.660290, 0.000000, PMPI_Allreduce
State, rank-98, MPI_STATE, 13.660290, 23.149961, 9.489671, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 23.15, 23.15, rank-97
State, rank-97, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-97, MPI_STATE, 0.000000, 13.599846, 13.599846, 0.000000, PMPI_Allreduce
State, rank-97, MPI_STATE, 13.599846, 23.149961, 9.550115, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 23.15, 23.15, rank-96
State, rank-96, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-96, MPI_STATE, 0.000000, 13.539403, 13.539403, 0.000000, PMPI_Allreduce
State, rank-96, MPI_STATE, 13.539403, 23.149961, 9.610558, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 23.15, 23.15, rank-95
State, rank-95, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-95, MPI_STATE, 0.000000, 13.478959, 13.478959, 0.000000, PMPI_Allreduce
State, rank-95, MPI_STATE, 13.478959, 23.149961, 9.671002, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 23.15, 23.15, rank-94
State, rank-94, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-94, MPI_STATE, 0.000000, 13.418515, 13.418515, 0.000000, PMPI_Allreduce
State, rank-94, MPI_STATE, 13.418515, 23.149961, 9.731446, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 23.15, 23.15, rank-93
State, rank-93, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-93, MPI_STATE, 0.000000, 13.358071, 13.358071, 0.000000, PMPI_Allreduce
State, rank-93, MPI_STATE, 13.358071, 23.149961, 9.791890, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 23.15, 23.15, rank-92
State, rank-92, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-92, MPI_STATE, 0.000000, 13.297628, 13.297628, 0.000000, PMPI_Allreduce
State, rank-92, MPI_STATE, 13.297628, 23.149961, 9.852333, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 23.15, 23.15, rank-91
State, rank-91, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-91, MPI_STATE, 0.000000, 13.237184, 13.237184, 0.000000, PMPI_Allreduce
State, rank-91, MPI_STATE, 13.237184, 23.149961, 9.912777, 0.000000, PMPI_Finalize
