Container, 0, 0, 0, 1.34604, 1.34604, 0
Container, 0, MPI, 0, 1.34604, 1.34604, rank-8
State, rank-8, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-8, MPI_STATE, 0.000000, 0.936378, 0.936378, 0.000000, PMPI_Allreduce
State, rank-8, MPI_STATE, 0.936378, 1.346044, 0.409666, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-7
State, rank-7, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-7, MPI_STATE, 0.000000, 0.877855, 0.877855, 0.000000, PMPI_Allreduce
State, rank-7, MPI_STATE, 0.877855, 1.346044, 0.468189, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-6
State, rank-6, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-6, MPI_STATE, 0.000000, 0.819331, 0.819331, 0.000000, PMPI_Allreduce
State, rank-6, MPI_STATE, 0.819331, 1.346044, 0.526713, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-5
State, rank-5, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-5, MPI_STATE, 0.000000, 0.760807, 0.760807, 0.000000, PMPI_Allreduce
State, rank-5, MPI_STATE, 0.760807, 1.346044, 0.585237, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-4
State, rank-4, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-4, MPI_STATE, 0.000000, 0.702284, 0.702284, 0.000000, PMPI_Allreduce
State, rank-4, MPI_STATE, 0.702284, 1.346044, 0.643760, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-3
State, rank-3, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-3, MPI_STATE, 0.000000, 0.643760, 0.643760, 0.000000, PMPI_Allreduce
State, rank-3, MPI_STATE, 0.643760, 1.346044, 0.702284, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-2
State, rank-2, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-2, MPI_STATE, 0.000000, 0.585236, 0.585236, 0.000000, PMPI_Allreduce
State, rank-2, MPI_STATE, 0.585236, 1.346044, 0.760808, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-1
State, rank-1, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-1, MPI_STATE, 0.000000, 0.526713, 0.526713, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 0.526713, 1.346044, 0.819331, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-15
State, rank-15, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-15, MPI_STATE, 0.000000, 1.346044, 1.346044, 0.000000, PMPI_Allreduce
State, rank-15, MPI_STATE, 1.346044, 1.346044, 0.000000, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 1.34604, 1.34604, rank-14
