Container, 0, 0, 0, 0.721175, 0.721175, 0
Container, 0, MPI, 0, 0.721175, 0.721175, rank-98
State, rank-98, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-98, MPI_STATE, 0.000000, 0.425550, 0.425550, 0.000000, PMPI_Allreduce
State, rank-98, MPI_STATE, 0.425550, 0.721175, 0.295625, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.721175, 0.721175, rank-97
State, rank-97, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-97, MPI_STATE, 0.000000, 0.423667, 0.423667, 0.000000, PMPI_Allreduce
State, rank-97, MPI_STATE, 0.423667, 0.721175, 0.297508, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.721175, 0.721175, rank-96
State, rank-96, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-96, MPI_STATE, 0.000000, 0.421784, 0.421784, 0.000000, PMPI_Allreduce
State, rank-96, MPI_STATE, 0.421784, 0.721175, 0.299391, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.721175, 0.721175, rank-95
State, rank-95, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-95, MPI_STATE, 0.000000, 0.419901, 0.419901, 0.000000, PMPI_Allreduce
State, rank-95, MPI_STATE, 0.419901, 0.721175, 0.301274, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.721175, 0.721175, rank-94
State, rank-94, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-94, MPI_STATE, 0.000000, 0.418018, 0.418018, 0.000000, PMPI_Allreduce
State, rank-94, MPI_STATE, 0.418018, 0.721175, 0.303157, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.721175, 0.721175, rank-93
State, rank-93, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-93, MPI_STATE, 0.000000, 0.416135, 0.416135, 0.000000, PMPI_Allreduce
State, rank-93, MPI_STATE, 0.416135, 0.721175, 0.305040, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.721175, 0.721175, rank-92
State, rank-92, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-92, MPI_STATE, 0.000000, 0.414252, 0.414252, 0.000000, PMPI_Allreduce
State, rank-92, MPI_STATE, 0.414252, 0.721175, 0.306923, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.721175, 0.721175, rank-91
State, rank-91, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-91, MPI_STATE, 0.000000, 0.412369, 0.412369, 0.000000, PMPI_Allreduce
