Container, 0, 0, 0, 49.743, 49.743, 0
Container, 0, MPI, 0, 49.743, 49.743, rank-98
State, rank-98, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-98, MPI_STATE, 0.000000, 24.780816, 24.780816, 0.000000, PMPI_Allreduce
State, rank-98, MPI_STATE, 24.780816, 49.742956, 24.962140, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.743, 49.743, rank-97
State, rank-97, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-97, MPI_STATE, 0.000000, 24.720375, 24.720375, 0.000000, PMPI_Allreduce
State, rank-97, MPI_STATE, 24.720375, 49.742956, 25.022581, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.743, 49.743, rank-96
State, rank-96, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-96, MPI_STATE, 0.000000, 24.659934, 24.659934, 0.000000, PMPI_Allreduce
State, rank-96, MPI_STATE, 24.659934, 49.742956, 25.083022, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.743, 49.743, rank-95
State, rank-95, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-95, MPI_STATE, 0.000000, 24.599493, 24.599493, 0.000000, PMPI_Allreduce
State, rank-95, MPI_STATE, 24.599493, 49.742956, 25.143463, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.743, 49.743, rank-94
State, rank-94, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-94, MPI_STATE, 0.000000, 24.539052, 24.539052, 0.000000, PMPI_Allreduce
State, rank-94, MPI_STATE, 24.539052, 49.742956, 25.203904, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.743, 49.743, rank-93
State, rank-93, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-93, MPI_STATE, 0.000000, 24.478611, 24.478611, 0.000000, PMPI_Allreduce
State, rank-93, MPI_STATE, 24.478611, 49.742956, 25.264345, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 49.743, 49.743, rank-92
