Container, 0, 0, 0, 6.13962, 6.13962, 0
Container, 0, MPI, 0, 6.13962, 6.13962, rank-8
State, rank-8, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-8, MPI_STATE, 0.000000, 0.409308, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 0.409308, 0.818616, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 0.818616, 1.227924, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 1.227924, 1.637232, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 1.637232, 2.046540, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 2.046540, 2.455848, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 2.455848, 2.865156, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 2.865156, 3.274464, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 3.274464, 3.683772, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 3.683772, 4.093080, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 4.093080, 4.502388, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 4.502388, 4.911696, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 4.911696, 5.321004, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 5.321004, 5.730312, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 5.730312, 6.139620, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-8, MPI_STATE, 6.139620, 6.139620, 0.000000, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 6.13962, 6.13962, rank-7
State, rank-7, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-7, MPI_STATE, 0.000000, 0.409308, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 0.409308, 0.818616, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 0.818616, 1.227924, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 1.227924, 1.637232, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 1.637232, 2.046540, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 2.046540, 2.455848, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 2.455848, 2.865156, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 2.865156, 3.274464, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 3.274464, 3.683772, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 3.683772, 4.093080, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 4.093080, 4.502388, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 4.502388, 4.911696, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 4.911696, 5.321004, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 5.321004, 5.730312, 0.409308, 0.000000, PMPI_Sendrecv
State, rank-7, MPI_STATE, 5.730312, 6.139620, 0.409308, 0.000000, PMPI_Sendrecv
